display_name,text_uuid,sentence_uuid,sentence_obj_in_text,translation,first_word_transcription,first_word_spelling,first_word_number,first_word_obj_in_text,line_number,side,column
CCT 1 4 envelope (BM 113280),4bd5afec-6ad6-70c1-f6b9-5a84e9fad7e8,c74ec39f-9fa5-4d10-9dca-1eadd5b919a5,313,Aššur-ṭāb owes Aššur-mālik 4 minas silver,,ma-na,176,317,40.0,3,1
CCT 1 4 envelope (BM 113280),4bd5afec-6ad6-70c1-f6b9-5a84e9fad7e8,61b99446-c68d-4070-923d-9f52a76c1ad9,325,"From the ḫamuštum of PÚZUR-sa-du-e and Itūr-ilī, (month) Kuzalli, eponymate Adad-bāni he has 15 weeks to pay.",,iš-tù,182,327,42.0,4,1
CCT 1 4 envelope (BM 113280),4bd5afec-6ad6-70c1-f6b9-5a84e9fad7e8,aa770bf7-0211-4a32-925f-ed17797c9c3b,348,If he does not pay 1 1/2 shekels per mina will be added in interest.,,šu-ma,196,350,45.0,5,1
CCT 1 4 envelope (BM 113280),4bd5afec-6ad6-70c1-f6b9-5a84e9fad7e8,6db16a07-397b-455b-8328-a8710c2c330e,366,A copy of a sealed tablet that is sent overland.,,me-eḫ-ru-um,208,367,47.0,5,1
CCT 1 43 (BM 113287),e94648eb-4a37-0e77-7933-1a7953ce697e,ebcdd225-7ea4-41db-a88d-360a9e1b8d9e,3,"To ... Ennam-Aššur, Usānum, and Addu, from Ennum-Aššur.",Ennam-Aššur,en-nam-a-šur,2,6,1.01,1,1
CCT 1 43 (BM 113287),e94648eb-4a37-0e77-7933-1a7953ce697e,48665394-92f4-4d06-9e81-027c1a78da50,32,"I took 40 minas weri-copper of the dead man, a fifth of your share.",Mana,ma-na,22,38,7.01,1,1
CCT 1 43 (BM 113287),e94648eb-4a37-0e77-7933-1a7953ce697e,bdd1e13f-5900-49c4-9093-a4764b9b151a,47,Amur-Ištar is written down(subj.?) (for?) 180 minas as the price of the fine weri-copper at the colony office.,,me-at,30,53,9.01,1,1
CCT 1 43 (BM 113287),e94648eb-4a37-0e77-7933-1a7953ce697e,bd65fb05-a759-4b2b-9ba1-9bf07aab427a,70,"Thereof, I myself took 78 minas 15 shekels.",,ŠÀ.BA,42,71,12.01,1,1
CCT 1 43 (BM 113287),e94648eb-4a37-0e77-7933-1a7953ce697e,531a5f9a-27a1-4e8e-b0e6-c268439fe89d,81,"Usānum took 100 (minas) weri-copper at the colony office, the price of the fine copper.",,me-at,50,86,14.01,3,1
CCT 1 43 (BM 113287),e94648eb-4a37-0e77-7933-1a7953ce697e,ca066efd-e6fb-42e3-a8ff-dc8c60d7c702,99,You are satisfied with regard to your weri-copper.,,URUDU-kà,59,100,17.01,3,1
CCT 1 43 (BM 113287),e94648eb-4a37-0e77-7933-1a7953ce697e,ad55ca0f-a0cb-4233-af36-851822ce67ef,102,"150 minas weri-copper, as much of your share in the colony office which I took, I gave to Usānum and Adu.",,me-at,62,109,18.01,3,1
CCT 1 43 (BM 113287),e94648eb-4a37-0e77-7933-1a7953ce697e,e7e792a7-8304-45ff-957c-5e5f4ac354e7,151,Addu took 18 minas from the 250 minas.,Innā,i-na,95,153,3.02,5,1
CCT 1 44230 (BM 113259),c803f46e-3634-ed06-d89d-56895704d199,8061a254-f513-42ae-a712-4187dac28953,4,Aḫ-šalim s. Buzutaya and Aššur-taklāku s. Al-aḫim owe Enlil-bāni 42 minas 1 shekel refined silver.,Mana,ma-na,2,9,1.0,1,1
CCT 1 44230 (BM 113259),c803f46e-3634-ed06-d89d-56895704d199,b2b5896c-a93f-42e7-92cb-cd4145f7a5ab,33,They will pay 46 weeks from the ḫamuštum of Luzina.,,iš-tù,17,35,4.0,1,1
CCT 1 44230 (BM 113259),c803f46e-3634-ed06-d89d-56895704d199,9cc06f3b-5294-4c93-af39-bf347437b3f4,47,"If they do not pay, they will add interest at the rate of 1 shekel per mina per month.",Šuma,šu-ma,25,49,6.0,1,1
CCT 1 44230 (BM 113259),c803f46e-3634-ed06-d89d-56895704d199,008be325-9389-43a9-8aa2-7329b48652d2,69,Month: bēlet-ekallim,,ITU.KAM,37,71,8.0,1,1
CCT 1 44230 (BM 113259),c803f46e-3634-ed06-d89d-56895704d199,4ca9dae2-3636-412b-95c4-a095dc9c2216,73,Year: ša qātī Akūtum,,li-mu-um,39,75,8.0,1,1
CCT 1 44230 (BM 113259),c803f46e-3634-ed06-d89d-56895704d199,7acf5567-e6ed-4114-a68a-c8ef8def62ef,99,Aḫ-šalim s. Buzutaya and Aššur-taklāku s. Al-aḫim owe Enlil-bāni 40 mina refined silver.,Mana,ma-na,57,103,12.0,1,1
CCT 1 44230 (BM 113259),c803f46e-3634-ed06-d89d-56895704d199,c1824769-e804-4b54-b649-994ff2198e4e,125,They will pay 35 weeks from the ḫamuštum ša Luzina.,,iš-tù,70,127,15.0,1,1
CCT 1 44230 (BM 113259),c803f46e-3634-ed06-d89d-56895704d199,9020ffb3-e52a-4645-80c7-662e5c069ed4,139,If they do not pay they will add interest at the rate of 1 shekel per mina per month.,Šuma,šu-ma,78,141,17.0,1,1
CCT 1 44230 (BM 113259),c803f46e-3634-ed06-d89d-56895704d199,99722180-defd-46c2-999b-40db15783648,178,Dadaya s. Aššur-imittī owes Enlil-bāni 6 1/2 mina refined silver.,Mana,ma-na,102,182,21.0,1,1
CCT 1 44230 (BM 113259),c803f46e-3634-ed06-d89d-56895704d199,a5ea7340-ce66-4728-ad41-075388e30164,196,"From the month of Ša sarrātim, eponymate after Maṣi-ilī -city of Assur-to come up/travel up to-toward-Kaneš-to enter-5 months-to go-silver-pay",,iš-tù,111,198,23.0,1,1
CCT 1 44230 (BM 113259),c803f46e-3634-ed06-d89d-56895704d199,717145a9-5733-4323-9d1f-69d3fb790b0a,223,If he does not pay he will add interest at the rate of 1 1/2 shekels per mina per month.,Šuma,šu-ma,130,225,28.0,3,1
CCT 1 44230 (BM 113259),c803f46e-3634-ed06-d89d-56895704d199,7064ef38-ee7c-4df7-aad8-4abd6fd3b805,246,Šū-Suen s. Iliya owes Enlil-bāni 3 mina refined silver.,Mana,ma-na,143,250,30.0,3,1
CCT 1 44230 (BM 113259),c803f46e-3634-ed06-d89d-56895704d199,90d8ae63-0def-4695-afc3-4859794550b1,264,"He will pay from the ḫamuštum ša kaššim ša qātī Ennanim, month Allānatim, year ša qātī Akūtum.",,iš-tù,152,266,32.0,3,1
CCT 1 44230 (BM 113259),c803f46e-3634-ed06-d89d-56895704d199,5209635d-5aee-4a02-9980-71e681e45bd4,285,He will add 1 shekel per mina per month as interest.,,GÍN.TA,166,290,35.0,3,1
CCT 1 44230 (BM 113259),c803f46e-3634-ed06-d89d-56895704d199,95556a0d-ab8e-4f81-99b1-c2aa2ac311a9,301,Nāb-Suen owes Enlil-bāni 1 mina refined silver.,Mana,ma-na,174,305,37.0,3,1
CCT 1 44230 (BM 113259),c803f46e-3634-ed06-d89d-56895704d199,2a8e0561-6d22-40e2-b7c3-73fdfb435a28,316,He will pay 11 weeks from the ḫamuštum of Ennanim.,,iš-tù,181,318,39.0,3,1
CCT 1 44230 (BM 113259),c803f46e-3634-ed06-d89d-56895704d199,681913af-1826-4621-a4fb-751a625e2024,330,If he does not pay he will add interest at the rate of 1 1/2 shekels.,Šuma,šu-ma,189,332,40.0,3,1
CCT 1 44230 (BM 113259),c803f46e-3634-ed06-d89d-56895704d199,f0e146b5-c0a4-4ba4-835e-09364e3ab1cd,343,Month: Kuzalli,,ITU.KAM,196,345,42.0,3,1
CCT 1 44230 (BM 113259),c803f46e-3634-ed06-d89d-56895704d199,c71e9950-6bbf-4ae6-93d4-1744e538772a,347,Year: Akūtum,,li-mu-um,198,349,42.0,3,1
CCT 1 44230 (BM 113259),c803f46e-3634-ed06-d89d-56895704d199,36ee6034-58d3-483d-92a1-19deeb8040d0,353,Nūr-kī-ilī owes Enlil-bāni 1 mina refined silver.,Mana,ma-na,201,357,43.0,3,1
CCT 1 44230 (BM 113259),c803f46e-3634-ed06-d89d-56895704d199,a8c5cb76-6ca6-469a-ad91-4d9f2abfd3af,367,He will pay from the ḫamuštum of Enna-Suen.,,iš-tù,208,369,45.0,3,1
CCT 1 44230 (BM 113259),c803f46e-3634-ed06-d89d-56895704d199,834fd385-0a54-4107-abc3-766b8ceb057d,378,"If he does not pay, he will add interest at the rate of 1 1/2 shekels.",Šuma,šu-ma,215,380,46.0,3,1
CCT 1 44230 (BM 113259),c803f46e-3634-ed06-d89d-56895704d199,85e0798e-4c7c-4f29-9186-d2fe3ab8d37e,392,Aššur-taklāku s. Burkia owes Enlil-bāni 1 1/2 mina refined silver.,Mana,ma-na,223,396,48.0,3,1
CCT 1 44230 (BM 113259),c803f46e-3634-ed06-d89d-56895704d199,8a3b84e2-b53e-4275-8437-16309827682a,410,He will pay 15 weeks from the ḫamuštum of Kurub-Ištar s. Al-aḫim.,,iš-tù,232,412,50.0,4,1
CCT 1 44230 (BM 113259),c803f46e-3634-ed06-d89d-56895704d199,7a98ddc1-b8c4-493a-b72d-a2259686f621,429,"If he does not pay, he will add interest at the rate of 1 1/2 shekels 1 mina.",Šuma,šu-ma,242,431,52.0,4,1
CCT 1 44230 (BM 113259),c803f46e-3634-ed06-d89d-56895704d199,5380fa65-5a4d-4e3b-8fce-8e9f71d89b3e,446,Month: ša sarrātim,,ITU.KAM,251,448,53.0,5,1
CCT 1 44230 (BM 113259),c803f46e-3634-ed06-d89d-56895704d199,258d98dd-1ab3-4a16-a9c0-c8cd359fb38f,452,Year: Enna-Suen s. Šū-Aššur,,li-mu-um,254,454,53.0,5,1
CCT 1 44230 (BM 113259),c803f46e-3634-ed06-d89d-56895704d199,1151b053-61db-4ce2-b2ca-a5549cc1574b,462,Lā-qēpim s. Šū-Aššur owes Enlil-bāni 1/2 mina refined silver.,Mana,ma-na,259,466,54.0,5,1
CCT 1 44230 (BM 113259),c803f46e-3634-ed06-d89d-56895704d199,7efd6035-ac36-4c41-b4be-6d3afd266e57,480,"He will pay 6 weeks from the ḫamuštum of Aššur-taklāku s. Al-aḫim, month Teʾinātim, year Maṣi-ilī.",,iš-tù,268,482,55.0,5,1
CCT 1 44230 (BM 113259),c803f46e-3634-ed06-d89d-56895704d199,9299e985-27f4-4e64-bf8b-7d12b36ce644,504,"If he does not pay, he will add interest at the rate of 2/3 shekel 15 grain.",Šuma,šu-ma,282,506,57.0,5,1
CCT 1 48 (BM 113341),afa0c01c-ccb6-52b9-ed32-0ef7e17f58bf,732e51ff-b241-4a9a-ba78-c3505e22c2d9,2,Šumma-libbi-Aššur and Adad-ṣulūlī seized us and we brought their dispute to an end:,Šumma-libbi-Aššur,šu-ma-li-bi-a-šur,1,3,1.0,1,1
CCT 1 48 (BM 113341),afa0c01c-ccb6-52b9-ed32-0ef7e17f58bf,e2554092-e890-430f-9c05-7b84c3ffbbb3,9,"(as for) the 1 5/6 minas of silver which Šumma-libbi-Aššur owed to Adad-ṣulūlī, Adad-ṣulūlī has been satisfied with the silver;",Mana,ma-na,8,13,4.0,1,1
CCT 1 48 (BM 113341),afa0c01c-ccb6-52b9-ed32-0ef7e17f58bf,e0d3a50b-ad1c-4f0b-8f1c-a7c2842066d8,23,Adad-ṣulūlī's representatives will give his certified debt-note to Šumma-libbi-Aššur and it will be destroyed.,,ṭup-pu-šu,18,24,7.0,1,1
CCT 1 48 (BM 113341),afa0c01c-ccb6-52b9-ed32-0ef7e17f58bf,8a8f007e-b550-4998-a95d-37d1fa4250a0,33,"(As for) the 1 mina 1 shekel of silver which Adad-damiq had as claim on Dadaya son of Tilia, Šumma-libbi-Aššur took that silver.",Mana,ma-na,28,36,10.0,1,1
CCT 1 48 (BM 113341),afa0c01c-ccb6-52b9-ed32-0ef7e17f58bf,73839302-dd2a-4709-a36a-2077fde64e4a,150,"The plenary assembly in Wahšušana gave us for these words, and we gave our testimony before the dagger of Aššur.",ana,a-na,117,151,31.0,3,1
CCT 1 48 (BM 113341),afa0c01c-ccb6-52b9-ed32-0ef7e17f58bf,b7491661-2fe5-4a86-bb8d-ebc1d048f8df,168,"In the presence of Ahu-waqar (and) Uṣur-ša-Aššur, Puzur-Aššur son of Išar-kitti-Aššur was our partner.",,IGI,131,170,35.0,3,1
CCT 1 49b (BM 113321),ad615fb5-aeca-779d-05d1-f34990995385,28bd822e-0e40-4b24-91c1-34293c2aecac,3,"The chief of the city seized us against Ennam-Aššur son of Anninim and the chief of the city said, ""Unfortunately Suaeyya has changed. Did Sueyya give to you 40 minas silver under his seal for nabšum or not?""",,ra-bi-ṣú-um,1,6,1.0,1,1
CCT 1 49b (BM 113321),ad615fb5-aeca-779d-05d1-f34990995385,b7bb1b1e-9b5a-41d8-b6f5-6790c3c8e317,53,"Before these men, our seed?, the chief of the city myself and the the extensive assets I requested??",,IGI,28,54,9.0,1,1
CCT 1 49b (BM 113321),ad615fb5-aeca-779d-05d1-f34990995385,bdedb8a5-60e5-48db-9216-4deba42cdcc8,66,"Ennam-Aššur said, ""you filled? and Ikūn-pīya when Sueyya asked, on that day the governor asked, he established. To the governor and my lord, do not carry my matter concerning Pūšu-kēn, I myself?, to general assembly ....""",,um-ma,40,68,13.0,1,1
CCT 1 49b (BM 113321),ad615fb5-aeca-779d-05d1-f34990995385,4554ce97-6a71-41f4-b484-69d50ef4009d,100,Concerning these matters the large and small assembly of Purušḫattum gave to us and we gave our testimonies before the dagger of Aššur.,ana,a-na,66,103,23.0,3,1
CCT 1 49b (BM 113321),ad615fb5-aeca-779d-05d1-f34990995385,2c4f17da-83d2-4500-9d04-b3d800db18b8,124,"Winesses: Bēlum-bāni son of Naram-Su(en), Idī-Suen son of Ennānum.",,IGI,80,126,28.0,3,1
CCT 1 5a (BM 113416),8bfb4a77-351b-4497-fb8f-abd3862ecc12,b6eed127-6ba3-4416-906c-508ee007b53a,21,He will pay 2 months from the head of the month Teʾinātum.,,iš-tù,11,23,4.0,1,1
CCT 1 5a (BM 113416),8bfb4a77-351b-4497-fb8f-abd3862ecc12,429c7a97-883a-4277-a911-bacc1d1533b3,34,"If he does not pay at the fulfillment of his term, he will add 1 1/2 shekels per mina (per month as interest) according to the colony rate.",,šu-ma,19,36,7.0,1,1
CCT 1 5a (BM 113416),8bfb4a77-351b-4497-fb8f-abd3862ecc12,d5f257ce-db02-4b39-914d-1c8289a4fa8b,62,Eponymate: Abīya s. Šū-Dagān.,,li-mu-um,34,64,14.0,3,1
CCT 1 5a (BM 113416),8bfb4a77-351b-4497-fb8f-abd3862ecc12,e5aabfe9-a260-441d-a80d-5c30f2280a61,71,He will pay the silver in Kanesh.,,KÙ.BABBAR,38,72,16.0,3,1
CCT 1 5a (BM 113416),8bfb4a77-351b-4497-fb8f-abd3862ecc12,cc8984c0-91ec-46b5-bd6c-cb9ed8e2194c,78,"Witnesses: Kurub-Ištar, Šalma-Aššur.",,IGI,42,80,18.0,3,1
CCT 1 5b (BM 113496),315a1cb0-caf1-4925-e7f2-de76a9f2e1e9,51865888-65a9-481a-8cc8-e8d45d936ae6,3,Ilī-mutabbil owes Pūšu-kēn 15 minas refined silver.,,ma-na,2,7,1.0,1,1
CCT 1 5b (BM 113496),315a1cb0-caf1-4925-e7f2-de76a9f2e1e9,f4802d9c-f512-4fdd-b743-fcf8593d1864,17,He will pay 50 ḫamuštum-weeks from the kaššum-week after the ḫamustum-week of Šamaš-bāni and Lā-qēpum.,,iš-tù,9,19,6.0,1,1
CCT 1 5b (BM 113496),315a1cb0-caf1-4925-e7f2-de76a9f2e1e9,8fe9abc4-f247-470a-b3a1-fed965aa7e1d,40,"If he does not pay at the fulfillment of the term, he will add 1 1/2 shekels per mina per month.",,šu-ma,22,42,10.0,2,1
CCT 1 5b (BM 113496),315a1cb0-caf1-4925-e7f2-de76a9f2e1e9,db53057d-c8fa-4828-ad98-3ab0825a1419,65,Month: Allanātum; Year of Āl-ṭāb (REL 83).,,ITU.1.KAM,36,67,17.0,3,1
CCT 1 5b (BM 113496),315a1cb0-caf1-4925-e7f2-de76a9f2e1e9,a3efca2a-ecd4-4f20-8df3-c131d21d805a,73,"Witnesses; Adad-rabi, Ušur-ša-Ištar, Ikuppiya",,IGI,40,75,20.0,4,1
CCT 1 6a (BM 113428),6902b817-30e6-15d4-da02-36f3306a9f17,f5998ce4-e92a-422f-8289-2c733a9e86dd,4,Ištar-pālil owes 1/3 mina 4 hekels silver to Idī-Ištar.,,ma-na,3,12,1.0,1,1
CCT 1 6a (BM 113428),6902b817-30e6-15d4-da02-36f3306a9f17,3de9238f-1add-41f4-841a-b3243eeb01bb,23,From the ḫamuštum of Iddin-Aššur he has 13 weeks to pay.,,iš-tù,11,25,5.0,1,1
CCT 1 6a (BM 113428),6902b817-30e6-15d4-da02-36f3306a9f17,f7d0580f-ddff-45c1-9cae-856f105b8e55,53,"Witnesses: Dad s. Ilī-mutabbil, Bazia, Iddin-Abim s. Muniqum.",,IGI,30,55,14.0,1,1
CCT 1 6b (BM 113531),319f8b6d-ce99-373b-d6da-193539bacfd5,ade61755-9658-4a89-b14a-fa1a294f9ccd,3,Akūtum owes Idī-Ištar 15 shekels silver.,,GÍN,2,7,1.0,1,1
CCT 1 6b (BM 113531),319f8b6d-ce99-373b-d6da-193539bacfd5,b32175a9-9b8a-4bff-b293-24a42a1ae277,15,From the ḫamuštum of Abum-ilī he has ni-ba-as to pay.,,iš-tù,8,17,5.0,1,1
CCT 1 6b (BM 113531),319f8b6d-ce99-373b-d6da-193539bacfd5,3da46884-aef4-41e6-9b04-29175fc04b49,29,If he does not pay 10 shekels per shekel a month.,,šu-ma,16,31,8.0,3,1
CCT 1 6b (BM 113531),319f8b6d-ce99-373b-d6da-193539bacfd5,8eff31ed-eb4f-433f-88e4-53f5bcab9597,47,"Witnesses: Malaba, Enna-Suen, Tūram-ilī",,IGI,26,49,11.0,3,1
CCT 1 6c (BM 113513),9e8b7280-531e-9ada-ed65-2d739478c616,4d2cb3ad-e0ec-4e32-ad99-0d5531c4b6da,3,Dalaš owes Šule 2 minas fine liti silver.,,ma-na,2,7,1.0,1,1
CCT 1 6c (BM 113513),9e8b7280-531e-9ada-ed65-2d739478c616,ad92cd9b-aea6-4eeb-91ef-c4652af48358,19,From the ḫamuštum of Aššur-mālik s. Luzina 3 shekels interest will be added per month per mina.,,iš-tù,10,21,4.0,1,1
CCT 1 6c (BM 113513),9e8b7280-531e-9ada-ed65-2d739478c616,3b1710a1-414a-4513-985e-85c707f6d035,46,The silver is tied to the head and house (?),,KÙ.BABBAR,25,47,10.0,3,1
CCT 1 6c (BM 113513),9e8b7280-531e-9ada-ed65-2d739478c616,e43274ca-d969-4d2b-919b-b1384effe548,56,"Witnesses: Wadabra, ....-x-du, ....-x-mālik.",,IGI,31,58,13.0,3,1
CCT 1 7b envelope (BM 113470),cb580d64-81ee-55ad-40e4-c244937110f9,9be8dc86-1032-4999-9ddc-6dd4ed92e44d,3,"Witnesses: Bēlum-bāni s. Aššur-bēl-awātim, Šar-Suen s. Ma-ni-a, Wer-rēṣi the scribe, Nimar-Ištar s. Puzur-Suen.",,KIŠIB,1,5,1.0,1,1
CCT 1 7b envelope (BM 113470),cb580d64-81ee-55ad-40e4-c244937110f9,ffcff304-0c58-434e-ac43-971350b17dbf,31,Nimar-Ištar owes Buzazu 12 talents poor quality fine copper.,,GÚ,17,35,6.0,1,1
CCT 1 7b envelope (BM 113470),cb580d64-81ee-55ad-40e4-c244937110f9,6206051d-6230-4a96-b204-4ac959be45d1,47,"He will pay 2 months from the  of Šumma-libbi-Aššur, month of Ša kēnātim, eponymate after Samaya.",,iš-tù,25,49,8.0,1,1
CCT 1 7b envelope (BM 113470),cb580d64-81ee-55ad-40e4-c244937110f9,c027cae6-5476-45b3-9a6b-dac43817468e,71,If he does not pay 1 1/2 mina per talen per month will be added in interest.,,šu-ma,39,73,14.0,3,1
CCT 1 7b envelope (BM 113470),cb580d64-81ee-55ad-40e4-c244937110f9,74d4673f-bcc0-4d85-9d22-e01fe04dcc5f,90,This tablet is entrusted to Ilī-imittī s. Šū-Ištar.,,ṭup-pá-am,50,91,18.0,3,1
CCT 1 7b envelope (BM 113470),cb580d64-81ee-55ad-40e4-c244937110f9,542406af-cb71-481f-b606-a17bd136019d,102,"Witnesses:Aššur-Iddin s. Šū-Ištar, Idī-Suen s. Enna-Suen.",,IGI,57,104,21.0,3,1
CCT 1 8a (BM 113516),ef7d38bc-df71-4437-82e5-85dc33d58b62,3c74f865-9afc-40d3-b645-f530abb7cb85,3,Adad-rabi the scribe owes 17 shekels silver to Aḫu-waqar.,,GÍN,2,7,1.0,1,1
CCT 1 8a (BM 113516),ef7d38bc-df71-4437-82e5-85dc33d58b62,7dd9d515-667e-4ddc-acf0-dc73a9b197ba,19,After the ḫamuštum of Šū-Kūbim and Amur-Šamaš the word of the colony will be added in interest.,,iš-tù,10,21,5.0,1,1
CCT 1 8a (BM 113516),ef7d38bc-df71-4437-82e5-85dc33d58b62,b2b1c95c-6c33-47b8-9329-fce05cdab46a,39,"Month of Sarrātim, eponymate after Al-aḫim.",,ITU.KAM,21,41,11.0,3,1
CCT 1 8a (BM 113516),ef7d38bc-df71-4437-82e5-85dc33d58b62,d531f1ab-c02c-4ca7-be29-669285ff01c7,53,"Witnesses: Panaka, dIŠKUR-pì-lá-aḫ",,IGI,28,55,14.0,3,1
CCT 1 8c (BM 113520),8d10a0ba-1286-8466-2773-43530d309236,7ba9372e-c379-4826-b583-861ee37d84c6,3,Šāt-Ea owes Pūš-kēn 12 shekels silver.,,GÍN,2,7,1.0,1,1
CCT 1 8c (BM 113520),8d10a0ba-1286-8466-2773-43530d309236,89fffcae-08fc-4a72-ad72-d1754a13ae2b,15,She will pay 5,,iš-tù,8,17,3.0,1,1
CCT 1 8c (BM 113520),8d10a0ba-1286-8466-2773-43530d309236,d26ebb68-ca5a-45b3-87e6-56ec03b15b4b,29,"If she does not pay, she will add 1 1/2 shekels (silver) as interest per month per mina.",,šu-ma,16,31,6.0,1,1
CCT 1 8c (BM 113520),8d10a0ba-1286-8466-2773-43530d309236,228c8120-b6a1-4486-b097-313ce9d334f9,51,Month: Allanātum.,,ITU.KAM,28,53,11.0,3,1
CCT 1 8c (BM 113520),8d10a0ba-1286-8466-2773-43530d309236,785164a4-f003-4a85-9189-80ed841d5b12,55,Eponymate: Ilī-dan.,,li-mu-um,30,57,13.0,3,1
CCT 1 8c (BM 113520),8d10a0ba-1286-8466-2773-43530d309236,fff7247d-5451-43b3-bd0a-891b6242455f,60,"Witnesses: Ṭāb-ṣill-Aššur, Ikuppiya.",,IGI,32,62,15.0,3,1
CCT 1 9a envelope (BM 113380),a846c442-5813-2afd-bef9-ab645808dfb8,895cd948-0d87-4a77-b0a2-ea1d275f041e,2,"Seals: Ilī-ašranni s. Aššur-ṭāb, Lipit-Ištar s. Dagan-malkum, Ili-uṣranni s. Dannum-il, Ennum-Aššur s. Anninum.",,KIŠIB,1,4,1.0,1,1
CCT 1 9a envelope (BM 113380),a846c442-5813-2afd-bef9-ab645808dfb8,91e3d963-e91f-498a-965b-202217eb42c5,31,"As for 50 minas silver which Kūziya and Sueyya owed to Ennam-Aššur and their tablet was sealed and bound upon their head, for 50 minas silver (becasue of) this tablet, Ennam-Aššur s. Anninum will not return to Sueyya s. Pūšu-kēn whatsoever.",,ma-na,18,34,6.0,1,1
CCT 1 9b (BM 113528),0361861c-a309-ee14-a5cb-8c819da14884,fb4a949b-09f6-473d-a403-363af274655a,3,Imlikaya owes Madawada 1 2/3 minas 6 shekels refined silver.,,ma-na,2,7,1.0,1,1
CCT 1 9b (BM 113528),0361861c-a309-ee14-a5cb-8c819da14884,f92d7871-c369-466a-adec-0a2d0729eddf,59,If he does not pay the word of the colony will be added in interest.,,šu-ma,34,61,14.0,3,1
CCT 1 9b (BM 113528),0361861c-a309-ee14-a5cb-8c819da14884,1799f7fc-fee8-4a49-a5bc-950d15b16aef,73,"Month: Kanwarta, Eponymate: Iddin-abum",,ITU.KAM,42,75,18.0,3,1
CCT 1 9b (BM 113528),0361861c-a309-ee14-a5cb-8c819da14884,8c4019cd-7302-4b5d-91a2-9a8ec69930e3,81,"Witnesses: Ḫu-bi₄-da-am, Inab-Aššur",,IGI,46,83,21.0,5,1
CCT 2 1 (BM 113268),9f868ebe-6392-cf33-c6c6-5d9bc2297825,a10235b2-f5f5-4ff3-8755-121ce9dad465,3,From Šalim-aḫum to Pūšu-kēn:,,um-ma,1,5,1.0,1,1
CCT 2 1 (BM 113268),9f868ebe-6392-cf33-c6c6-5d9bc2297825,b16ddccc-9a78-01b8-04ca-858f0fbfba26,12,You wrote to me.,,ta-áš-pu-ra-am,6,13,3.0,1,1
CCT 2 1 (BM 113268),9f868ebe-6392-cf33-c6c6-5d9bc2297825,763ef927-4bf5-49d8-b289-055c6688da8e,14,"“I sent the tin of Kuzari’s transport to Purusḫattum when he arrived.  I expect the silver in 5 days.  On the day you read this tablet, purchase 45m silver worth of tin for our common property and let you silver be thus disposed.”",,um-ma,7,16,3.0,1,1
CCT 2 1 (BM 113268),9f868ebe-6392-cf33-c6c6-5d9bc2297825,e979d7ab-92e5-4f65-9932-bcb5f8dcd1f5,69,I purchased the tin and Puzur-Aššur transports it to you.,,AN.NA,39,71,13.0,1,1
CCT 2 1 (BM 113268),9f868ebe-6392-cf33-c6c6-5d9bc2297825,d8183e7d-089e-35ef-4dcf-b29d3aa98655,77,"In addition to the silver from Kuzari’s transport, send to me that which you entrusted to Aššur-idi’s son with the first departer.",,a-ṣé-er,43,79,16.0,2,1
CCT 2 1 (BM 113268),9f868ebe-6392-cf33-c6c6-5d9bc2297825,e9051c1d-8947-74fa-358e-1570c1360270,102,"According to your tablet: “When Dan-Aššur arrives, I will set off to Purushattum myself and the goods, both mine and yours, I will clear and in my transport will deliver (it) to you.”",,i-na,58,104,20.0,3,1
CCT 2 1 (BM 113268),9f868ebe-6392-cf33-c6c6-5d9bc2297825,f4abb853-b817-a56d-eb68-b9fbf2bfadf0,130,"Apart from the the goods between us and that of Dan-Aššur’s transport, and Kulmaya and Idi-Suen’s transport, from your transport, my dear brother, you did not leave me any silver.",,e-zi-ib,77,132,26.0,3,1
CCT 2 1 (BM 113268),9f868ebe-6392-cf33-c6c6-5d9bc2297825,cba245d5-b2ab-4d6e-91f2-63397a117538,165,"So that I will not be put to shame in the city gate, make some deposits to the colony office in your name (to) my account as previously, so that I will not have to balance anything at accounting time.",mala,ma-lá,101,168,32.0,3,1
CCT 2 2 (BM 113258),73aabfda-fc3d-8264-aa8c-2f8a3aa51b2a,31ea01d5-84cb-2322-9c1a-118ae6967ad4,3,Šalim-aḫum to Pūšu-kēn:,,um-ma,1,5,1.0,1,1
CCT 2 2 (BM 113258),73aabfda-fc3d-8264-aa8c-2f8a3aa51b2a,8b595ec5-5dcf-5fe1-4214-0f124bb04ff5,12,Ela brought 16 minas silver.,,ma-na,7,16,3.0,1,1
CCT 2 2 (BM 113258),73aabfda-fc3d-8264-aa8c-2f8a3aa51b2a,916d2977-2334-8bf1-7272-6c597e923cd1,20,Idi-Suen brought 16 minas silver.,,ma-na,12,24,4.0,1,1
CCT 2 2 (BM 113258),73aabfda-fc3d-8264-aa8c-2f8a3aa51b2a,cbb3c452-e3c3-68b1-c580-41e844f1be5c,28,"Thereof, 2/3 minas 'inspected' silver, a bag which Idi-Suen brought, I opened in the presence of Kulumaya, and",,ŠÀ.BA,16,29,5.0,1,1
CCT 2 2 (BM 113258),73aabfda-fc3d-8264-aa8c-2f8a3aa51b2a,6b49a8b8-fa61-92b4-5cc6-ee524b6ec171,47,20 2/3 shekels silver were deficient.,,ma-na,29,52,8.0,1,1
